precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud
158961240.0,2.0,3.0,172.0,102.0,0.0,-33.486099,-70.754486
158961240.0,2.0,3.0,174.0,55.0,0.0,-33.327592,-70.751495
158961240.0,3.0,5.0,190.0,120.0,1.0,-33.51179302,-70.72042415
158961240.0,3.0,5.0,190.0,120.0,1.0,-33.51150084,-70.72034004
159942240.0,3.0,5.0,130.0,90.0,1.0,-33.486984,-70.772087
159942240.0,1.0,2.0,310.24,56.9,0.0,-33.528725,-70.608017
159942240.0,1.0,3.0,300.0,150.0,0.0,-33.470497,-70.720619
159942240.0,1.0,3.0,1539.0,72.0,0.0,-33.791838,-70.645263
159942240.0,1.0,5.0,274.0,136.0,0.0,-33.40799,-70.665654
159942240.0,3.0,4.0,139.0,108.0,1.0,-33.494491,-70.775989
159942240.0,1.0,3.0,392.0,255.0,0.0,-33.563356,-70.674965
159942240.0,3.0,4.0,159.0,76.0,1.0,-33.754748,-70.734843
159942240.0,2.0,4.0,170.0,124.0,1.0,-33.505051,-70.666441
159942240.0,1.0,3.0,200.0,100.0,0.0,-33.506614,-70.643864
159942240.0,2.0,4.0,162.0,80.0,1.0,-33.448655,-70.74458
159942240.0,2.0,3.0,250.0,100.0,1.0,-33.464044,-70.736168
159942240.0,2.0,4.0,181.0,95.0,0.0,-33.55139,-70.558623
159942240.0,2.0,4.0,260.0,140.0,0.0,-33.441231,-70.728526
160884000.0,2.0,2.0,223.0,93.0,0.0,-33.589481,-70.57782
160099200.0,2.0,6.0,139.0,100.0,0.0,-33.50966,-70.750781
160884000.0,2.0,4.0,199.0,107.0,1.0,-33.51182013,-70.77158331
160884000.0,3.0,3.0,150.0,78.23,0.0,-33.572711,-70.827508
160884000.0,2.0,3.0,130.0,103.0,1.0,-33.5927752,-70.55112622
160884000.0,2.0,3.0,276.0,90.0,1.0,-33.721278,-70.735922
161708040.0,2.0,3.0,180.0,90.0,1.0,-33.32706,-70.748334
162963720.0,3.0,3.0,120.0,69.0,0.0,-33.381184,-70.731911
162649800.0,3.0,3.0,140.0,121.0,1.0,-33.367846,-70.710782
163630800.0,2.0,3.0,140.0,80.0,0.0,-33.557526,-70.555634
162846000.0,1.0,4.0,136.0,129.0,1.0,-33.40806497,-70.66553504
162846000.0,2.0,3.0,108.0,85.0,1.0,-33.349106,-70.726757
164808000.0,2.0,3.0,93.0,71.0,,-33.374456,-70.63605
164808000.0,3.0,3.0,151.0,89.0,1.0,-33.58758875,-70.54728084
164808000.0,3.0,3.0,116.0,85.0,0.0,-33.354782,-70.725638
164964960.0,3.0,3.0,148.0,89.0,0.0,-33.58959,-70.544993
164964960.0,2.0,3.0,180.0,90.0,1.0,-33.473751,-70.732501
164964960.0,2.0,3.0,189.0,100.0,1.0,-33.35323,-70.723129
164964960.0,1.0,4.0,195.0,135.0,0.0,-33.570019,-70.597862
164964960.0,1.0,3.0,150.0,80.0,0.0,-33.5436166,-70.58855269
164964960.0,3.0,4.0,200.0,89.0,0.0,-33.62214,-70.713706
164964960.0,2.0,3.0,128.0,83.0,0.0,-33.555386,-70.790717
164964960.0,3.0,3.0,159.0,114.0,1.0,-33.483083,-70.741119
164964960.0,2.0,4.0,140.0,100.0,0.0,-33.523102,-70.775682
165592800.0,1.0,2.0,200.0,65.0,0.0,-33.532665,-70.631409
165867480.0,3.0,4.0,175.0,109.0,1.0,-33.328778,-70.748421
165867480.0,3.0,4.0,175.0,109.0,0.0,-33.328778,-70.748421
166770000.0,4.0,5.0,149.0,130.0,1.0,-33.56134365,-70.78711587
165945960.0,2.0,3.0,188.0,68.0,0.0,-33.546159,-70.576532
167947200.0,2.0,4.0,170.0,120.0,1.0,-33.496299,-70.603901
165867480.0,3.0,4.0,175.0,109.0,0.0,-33.328778,-70.748421
167044680.0,2.0,3.0,123.0,100.0,1.0,-33.472565,-70.740852
168732000.0,3.0,4.0,159.0,100.0,1.0,-33.54712,-70.592415
168732000.0,1.0,4.0,368.0,104.0,0.0,-33.638048,-70.71026068
168457320.0,2.0,3.0,132.8,80.0,0.0,-33.352242,-70.729774
167947200.0,2.0,3.0,165.0,75.0,0.0,-33.48002,-70.540118
168732000.0,2.0,4.0,150.0,83.0,0.0,-33.522903,-70.571695
168967440.0,3.0,4.0,134.0,113.0,1.0,-33.553581,-70.791977
169752240.0,3.0,3.0,128.0,77.0,0.0,-33.379971,-70.728741
169516800.0,1.0,4.0,368.0,104.0,1.0,-33.638332,-70.711693
169713000.0,2.0,5.0,160.0,130.0,0.0,-33.535321,-70.783874
169948440.0,2.0,4.0,150.0,110.0,1.0,-33.582832,-70.584846
169948440.0,2.0,2.0,230.0,80.0,1.0,-33.601042,-70.868096
169948440.0,6.0,5.0,300.0,260.0,1.0,-33.3935134,-71.12843038
169948440.0,2.0,4.0,150.0,130.0,0.0,-33.496299,-70.603901
169948440.0,1.0,4.0,230.0,80.0,1.0,-33.49781281,-70.62251109
169948440.0,2.0,4.0,552.0,75.0,0.0,-33.634898,-70.573083
169948440.0,2.0,3.0,144.0,83.0,0.0,-33.596846,-70.542336
169948440.0,5.0,6.0,314.0,255.0,0.0,-33.426628,-70.744604
169948440.0,3.0,3.0,173.0,76.0,1.0,-33.499096,-70.738635
169948440.0,1.0,4.0,266.0,66.25,1.0,-33.503777,-70.747208
169948440.0,3.0,7.0,200.0,130.0,0.0,-33.502866,-70.584173
169948440.0,1.0,3.0,270.0,90.0,0.0,-33.5185331,-70.7716629
169948440.0,1.0,5.0,111.0,94.0,0.0,-33.45653553,-70.66176579
169948440.0,2.0,6.0,128.0,116.0,1.0,-33.550436,-70.58024
169948440.0,3.0,3.0,146.0,95.0,1.0,-33.596762,-70.542503
169948440.0,1.0,3.0,171.0,67.0,0.0,-33.47216954,-70.5863133
169948440.0,1.0,3.0,144.8,91.0,0.0,-33.480643,-70.587289
170694000.0,1.0,3.0,220.0,78.0,0.0,-33.589331,-70.587521
171675000.0,2.0,5.0,290.0,78.0,0.0,-33.54622228,-70.59576521
171086400.0,3.0,10.0,2400.0,196.0,1.0,-33.848888,-70.765315
171753480.0,1.0,6.0,145.0,135.0,1.0,-33.410272,-70.66918
172263600.0,3.0,6.0,400.0,180.0,1.0,-33.54804,-70.685095
172263600.0,3.0,3.0,148.0,89.0,0.0,-33.589757,-70.544878
172577520.0,2.0,3.0,181.0,89.0,1.0,-33.592256,-70.545446
172656000.0,3.0,3.0,130.0,84.0,0.0,-33.598282,-70.525447
172656000.0,3.0,3.0,164.0,73.0,1.0,-33.73438379,-70.72235381
173990160.0,2.0,5.0,135.0,124.0,1.0,-33.525467,-70.769714
174618000.0,3.0,3.0,380.0,290.0,0.0,-33.08524,-70.92938
173833200.0,2.0,5.0,324.0,189.0,1.0,-33.539783,-70.638186
173833200.0,1.0,3.0,160.0,70.0,0.0,-33.509365,-70.655693
174618000.0,3.0,3.0,285.0,90.0,0.0,-33.08524,-70.92938
174971160.0,3.0,4.0,230.0,130.0,0.0,-33.589157,-70.576744
174971160.0,2.0,4.0,138.0,115.0,1.0,-33.497059,-70.591583
174971160.0,2.0,3.0,153.0,72.0,0.0,-33.502956,-70.562116
174971160.0,2.0,5.0,260.0,176.0,0.0,-33.586881,-70.697166
174971160.0,3.0,4.0,140.0,114.0,1.0,-33.554504,-70.77816
174971160.0,3.0,4.0,140.0,114.0,1.0,-33.61732917,-70.59288865
175755960.0,2.0,5.0,168.0,145.0,0.0,-33.498573,-70.762988
174971160.0,1.0,3.0,288.0,189.0,0.0,-33.523106,-70.60907
174971160.0,3.0,3.0,240.0,189.0,1.0,-33.499256,-70.770352
175952160.0,3.0,4.0,175.0,93.0,1.0,-33.487034,-70.738327
176187600.0,3.0,3.0,150.0,130.0,1.0,-33.38220099,-70.7291981
175952160.0,2.0,5.0,1031.0,154.0,0.0,-33.574662,-71.185351
176580000.0,3.0,4.0,100.0,100.0,1.0,-33.629663,-70.676259
176187600.0,1.0,3.0,267.0,85.0,0.0,-33.484898,-70.664146
176580000.0,2.0,3.0,140.0,120.0,0.0,-33.328588,-70.762129
176580000.0,3.0,3.0,105.0,82.0,1.0,-33.54093548,-70.797944
176580000.0,3.0,3.0,187.0,84.0,1.0,-33.642241,-70.694969
176580000.0,3.0,5.0,140.0,115.0,1.0,-33.324684,-70.754906
176580000.0,3.0,4.0,156.0,90.0,1.0,-33.64527357,-70.69598406
176580000.0,2.0,6.0,364.0,173.0,1.0,-33.40643,-70.697516
176580000.0,3.0,3.0,169.0,104.0,0.0,-33.329791,-70.764731
176580000.0,2.0,4.0,105.0,97.0,0.0,-33.457298,-70.652016
176580000.0,3.0,4.0,135.0,110.0,1.0,-33.50292974,-70.78606281
176580000.0,4.0,3.0,163.33,100.0,0.0,-33.217044,-70.67958
176776200.0,2.0,5.0,231.0,213.0,1.0,-33.469463,-70.684944
178542000.0,3.0,5.0,200.0,115.0,0.0,-33.297676,-70.868454
177953400.0,3.0,3.0,180.0,84.0,1.0,-33.598282,-70.525447
178542000.0,3.0,3.0,143.0,90.0,1.0,-33.562496,-70.540984
178934400.0,1.0,3.0,360.0,144.0,1.0,-33.352962,-70.732452
178934400.0,3.0,3.0,300.0,200.0,1.0,-33.635171,-70.675273
178934400.0,2.0,3.0,245.0,160.0,1.0,-33.558717,-70.58635
179954640.0,2.0,3.0,157.0,109.0,0.0,-33.405761,-70.653579
178934400.0,2.0,5.0,173.0,120.0,1.0,-33.54585146,-70.57192573
179954640.0,3.0,4.0,160.0,92.0,0.0,-33.562817,-70.540667
179954640.0,1.0,3.0,220.0,60.0,1.0,-33.497888,-70.755934
179954640.0,1.0,3.0,390.0,135.0,1.0,-33.5418446,-70.6073165
179954640.0,2.0,4.0,207.0,136.0,0.0,-33.537975,-70.649284
180033120.0,1.0,2.0,463.0,66.0,1.0,-33.623702,-70.585991
179954640.0,3.0,4.0,130.0,107.0,0.0,-33.5130903,-70.7085204
179954640.0,3.0,3.0,130.0,93.0,1.0,-33.36342805,-70.72092291
180111600.0,2.0,3.0,240.0,120.0,1.0,-33.60199,-70.870049
180111600.0,3.0,3.0,157.0,93.0,1.0,-33.746155,-70.912193
180386280.0,2.0,3.0,142.0,89.0,1.0,-33.592386,-70.545057
180504000.0,3.0,3.0,200.0,120.0,1.0,-33.322226,-70.755978
180504000.0,3.0,3.0,160.0,98.0,1.0,-33.635334,-70.674949
180504000.0,3.0,3.0,150.0,74.0,0.0,-33.56822368,-70.77472735
180504000.0,2.0,3.0,215.0,140.0,1.0,-33.379707,-70.728119
180504000.0,3.0,3.0,178.0,84.0,1.0,-33.67177927,-70.94477248
181171080.0,2.0,4.0,200.0,120.0,0.0,-33.352071,-70.724468
180974880.0,2.0,5.0,323.0,160.0,1.0,-33.584714,-70.811053
182073600.0,1.0,3.0,200.0,90.0,0.0,-33.550499,-70.668922
182466000.0,3.0,3.0,161.5,100.92,1.0,-33.381487,-70.718089
183407760.0,3.0,3.0,142.0,97.0,1.0,-33.592173,-70.544795
183643200.0,3.0,4.0,134.0,110.0,1.0,-33.593994,-70.586945
184035600.0,3.0,3.0,165.0,99.0,1.0,-33.63216072,-70.67584387
184231800.0,2.0,4.0,170.0,100.76,0.0,-33.51810302,-70.57209959
184035600.0,2.0,3.0,168.0,76.48,0.0,-33.5364,-70.59111
184231800.0,2.0,4.0,170.0,100.76,0.0,-33.51810302,-70.57209959
184035600.0,3.0,3.0,180.0,100.0,0.0,-33.36235,-70.711097
184231800.0,2.0,4.0,170.0,100.76,0.0,-33.51810302,-70.57209959
184428000.0,1.0,3.0,200.0,70.0,0.0,-33.47592908,-70.73354848
184428000.0,2.0,2.0,162.0,69.0,1.0,-33.485587,-70.759435
184349520.0,3.0,4.0,168.34,92.0,0.0,-33.565011,-70.544744
184428000.0,3.0,3.0,250.0,95.0,1.0,-33.75239364,-70.74368518
184428000.0,3.0,3.0,155.0,120.0,1.0,-33.492163,-70.777564
184467240.0,3.0,3.0,144.0,99.0,1.0,-33.530449,-70.559357
184938120.0,2.0,3.0,200.0,95.0,0.0,-33.537899,-70.565025
184938120.0,2.0,3.0,256.0,80.0,1.0,-33.73347458,-70.71618747
184938120.0,3.0,4.0,385.0,204.0,1.0,-33.49874735,-70.76529803
184938120.0,4.0,6.0,400.0,210.0,0.0,-33.54917177,-70.6832141
184938120.0,2.0,3.0,180.0,124.0,1.0,-33.455952,-70.708344
184938120.0,3.0,3.0,237.0,142.0,0.0,-33.321602,-70.756923
184938120.0,2.0,3.0,200.0,80.0,1.0,-33.552941,-70.586845
184938120.0,3.0,3.0,270.0,270.0,1.0,-33.530315,-70.561752
184938120.0,3.0,3.0,142.0,95.0,1.0,-33.321602,-70.756923
188352000.0,3.0,3.0,90.0,85.0,0.0,-33.518619,-70.571155
187567200.0,3.0,3.0,148.0,100.0,1.0,-33.381115,-70.732895
185605200.0,3.0,4.0,177.0,125.0,1.0,-33.549998,-70.563147
186390000.0,3.0,4.0,180.0,100.0,0.0,-33.629452,-70.67783
188352000.0,2.0,3.0,105.0,70.0,0.0,-33.52064729,-70.56941316
188352000.0,3.0,3.0,200.0,110.0,0.0,-33.60791444,-70.68631545
188352000.0,2.0,3.0,200.0,141.0,0.0,-33.603396,-70.70481
189529200.0,3.0,3.0,133.0,82.0,0.0,-33.592271,-70.704493
189450720.0,1.0,3.0,200.0,80.0,1.0,-33.4677099,-70.57429564
188352000.0,2.0,4.0,224.0,140.0,0.0,-33.549687,-70.614117
189529200.0,3.0,3.0,133.0,82.0,0.0,-33.592271,-70.704493
189960840.0,2.0,2.0,150.0,114.0,0.0,-33.352608,-70.744476
189960840.0,3.0,3.0,159.0,159.0,0.0,-33.48324,-70.759369
189960840.0,1.0,2.0,300.0,163.12,0.0,-33.494259,-70.708771
189960840.0,2.0,6.0,275.0,143.0,0.0,-33.5476411,-70.66172743
189960840.0,1.0,3.0,280.0,110.0,1.0,-33.501146,-70.593931
189960840.0,2.0,3.0,200.0,100.0,1.0,-33.542249,-70.562119
191295000.0,3.0,2.0,104.0,79.0,1.0,-33.46094,-70.72496
191962080.0,1.0,2.0,300.0,136.0,1.0,-33.529461,-70.674002
192276000.0,2.0,3.0,300.0,90.0,1.0,-33.536552,-70.568321
194355720.0,1.0,2.0,291.96,107.13,0.0,-33.451212,-70.703623
194238000.0,3.0,4.0,210.0,107.0,1.0,-33.296839,-70.8727
194238000.0,2.0,4.0,196.0,86.0,1.0,-33.490677,-70.61451
194238000.0,2.0,4.0,326.0,160.0,1.0,-33.550834,-70.669338
194944320.0,3.0,3.0,200.0,145.0,0.0,-33.563782,-70.561363
194944320.0,1.0,3.0,312.0,242.0,0.0,-33.502668,-70.751885
196003800.0,3.0,4.0,174.0,112.0,1.0,-33.323422,-70.751378
194944320.0,2.0,5.0,400.0,124.0,0.0,-33.446819,-70.70536
194944320.0,2.0,3.0,103.0,88.0,0.0,-33.50103562,-70.59081964
194944320.0,3.0,5.0,200.0,125.0,1.0,-33.600886,-70.580973
196200000.0,2.0,3.0,228.0,100.0,1.0,-33.36245763,-70.72704609
196200000.0,2.0,5.0,230.0,145.0,1.0,-33.521212,-70.661207
196200000.0,1.0,3.0,312.0,120.0,1.0,-33.51540231,-70.67127555
196592400.0,3.0,4.0,195.0,121.0,1.0,-33.643742,-70.69709
197965800.0,2.0,6.0,334.0,214.0,0.0,-33.458782,-70.640182
198946800.0,2.0,3.0,210.0,100.0,1.0,-33.487597,-70.659008
197965800.0,4.0,2.0,516.0,380.0,0.0,-33.551331,-70.678841
199927800.0,2.0,3.0,200.0,103.0,1.0,-33.536625,-70.566795
199339200.0,3.0,3.0,300.0,101.0,0.0,-33.593079,-70.520576
199927800.0,3.0,5.0,372.0,216.0,0.0,-33.5074272,-70.70643609
199967040.0,1.0,4.0,324.0,216.0,1.0,-33.56033134,-70.65155825
199967040.0,2.0,3.0,135.0,74.0,0.0,-33.52075317,-70.59198608
199967040.0,2.0,5.0,160.0,149.2,1.0,-33.528389,-70.673195
199967040.0,2.0,2.0,500.0,100.0,0.0,-33.520115,-70.651772
199967040.0,3.0,4.0,190.0,120.0,1.0,-33.516312,-70.777847
199967040.0,1.0,3.0,517.0,69.0,0.0,-33.55739279,-70.67082089
199967040.0,1.0,3.0,103.0,75.0,0.0,-33.459141,-70.641365
199967040.0,3.0,4.0,115.0,84.0,0.0,-33.567045,-70.586856
199967040.0,3.0,3.0,155.0,87.0,0.0,-33.486658,-70.743224
200124000.0,3.0,3.0,172.0,100.0,0.0,-33.327139,-70.753404
200124000.0,1.0,6.0,274.0,152.0,0.0,-33.409294,-70.631671
200124000.0,3.0,4.0,190.0,91.0,0.0,-33.327168,-70.740876
201105000.0,1.0,3.0,335.0,106.0,0.0,-33.52131855,-70.60279445
200948040.0,2.0,5.0,280.0,170.0,0.0,-33.407391,-70.639509
201301200.0,3.0,3.0,180.0,120.0,0.0,-33.574809,-70.535986
201693600.0,4.0,5.0,200.0,150.0,1.0,-33.485882,-70.768995
204048000.0,2.0,3.0,144.0,65.0,,-33.51548555,-70.60195452
204048000.0,2.0,3.0,100.0,100.0,0.0,-33.353204,-70.674345
204048000.0,2.0,4.0,139.0,124.0,0.0,-33.509632,-70.750771
204048000.0,3.0,7.0,1200.0,282.0,1.0,-33.57174822,-71.21052569
204950520.0,3.0,4.0,200.0,166.0,0.0,-33.552007,-70.619048
204950520.0,2.0,3.0,283.0,94.0,0.0,-33.584273,-70.510405
204440400.0,3.0,3.0,170.0,78.0,1.0,-33.768104,-70.739027
206010000.0,3.0,3.0,222.0,137.0,1.0,-33.59872,-70.85126047
204244200.0,4.0,4.0,140.0,120.0,0.0,-33.513012,-70.708427
207972000.0,2.0,3.0,162.0,79.0,1.0,-33.383659,-70.722763
208756800.0,2.0,5.0,5270.0,300.0,0.0,-33.74620006,-71.19721565
206010000.0,3.0,3.0,120.0,100.0,1.0,-33.51712734,-70.70585477
208364400.0,4.0,5.0,228.0,139.0,1.0,-33.552791,-70.533361
206951760.0,2.0,3.0,163.0,91.0,1.0,-33.521081,-70.587383
209266920.0,1.0,4.0,132.0,102.0,1.0,-33.54739,-70.631451
209934000.0,3.0,4.0,136.0,110.0,1.0,-33.597332,-70.592091
209934000.0,2.0,3.0,140.0,105.0,0.0,-33.573957,-70.562687
209934000.0,1.0,3.0,496.0,75.0,1.0,-33.469122,-70.531585
209934000.0,4.0,7.0,140.0,140.0,0.0,-33.552776,-70.690384
209934000.0,3.0,3.0,161.0,107.0,1.0,-33.321571,-70.751701
209934000.0,2.0,3.0,210.0,70.0,0.0,-33.478874,-70.535789
209934000.0,1.0,3.0,378.0,103.0,1.0,-33.607502,-70.904609
211896000.0,2.0,3.0,110.0,100.0,0.0,-33.461982,-70.561748
211503600.0,3.0,3.0,130.0,89.0,0.0,-33.356912,-70.674761
211896000.0,2.0,4.0,145.0,110.0,1.0,-33.472193,-70.59595
213387120.0,2.0,4.0,286.29,185.38,1.0,-33.538471,-70.673179
215820000.0,2.0,3.0,279.0,95.0,1.0,-33.568684,-70.551308
213779520.0,2.0,3.0,181.0,109.0,1.0,-33.592256,-70.545446
211896000.0,3.0,3.0,130.0,90.0,0.0,-33.355659,-70.683888
215820000.0,2.0,4.0,260.0,180.0,0.0,-33.519689,-70.609332
215820000.0,1.0,3.0,400.0,75.0,1.0,-33.507762,-70.612031
215820000.0,2.0,5.0,315.0,180.0,1.0,-33.558716,-70.560661
215820000.0,2.0,4.0,510.0,270.0,0.0,-33.430687,-70.674225
215820000.0,4.0,4.0,309.0,219.0,1.0,-33.524097,-70.563164
219351600.0,3.0,3.0,172.0,100.0,1.0,-33.461781,-70.855873
217114920.0,2.0,3.0,120.0,90.0,1.0,-33.437706,-70.704124
219940200.0,3.0,4.0,380.0,120.0,1.0,-33.56514,-70.804428
218959200.0,3.0,4.0,241.0,97.0,0.0,-33.58624378,-70.51280025
219744000.0,3.0,3.0,201.0,90.0,1.0,-33.752591,-70.73741
219940200.0,1.0,2.0,225.0,70.0,0.0,-33.459805,-70.560844
220528800.0,3.0,4.0,222.0,88.0,1.0,-33.559351,-70.810241
219940200.0,4.0,4.0,197.0,135.0,0.0,-33.386856,-70.727051
219940200.0,2.0,4.0,243.0,92.0,0.0,-33.560299,-70.671236
219940200.0,2.0,2.0,104.0,98.0,0.0,-33.532151,-70.796666
223668000.0,3.0,5.0,203.0,150.0,1.0,-33.54139985,-70.55917878
224649000.0,2.0,4.0,258.5,131.7,1.0,-33.40113,-70.647158
224962920.0,2.0,4.0,230.0,173.0,1.0,-33.389297,-70.695663
220528800.0,3.0,4.0,222.0,88.0,1.0,-33.559351,-70.810241
220921200.0,2.0,3.0,227.0,127.0,0.0,-33.509023,-70.751006
224962920.0,3.0,4.0,180.0,106.0,1.0,-33.627599,-70.615846
224962920.0,2.0,3.0,200.0,81.0,1.0,-33.537332,-70.571125
227199600.0,3.0,4.0,300.0,180.0,1.0,-33.272727,-70.621598
226964160.0,2.0,4.0,450.0,127.0,0.0,-33.734863,-70.743181
224962920.0,3.0,3.0,177.0,133.0,1.0,-33.540501,-70.550158
227552760.0,3.0,3.0,180.0,97.0,1.0,-33.749179,-70.738444
227592000.0,3.0,3.0,150.0,100.0,1.0,-33.597876,-70.541449
227592000.0,2.0,3.0,90.0,70.0,0.0,-33.438389,-70.5815
229946400.0,2.0,3.0,205.0,116.0,1.0,-33.525547,-70.605743
229946400.0,3.0,4.0,161.0,110.0,0.0,-33.4931,-70.782438
229946400.0,3.0,3.0,220.0,192.0,1.0,-33.620769,-70.581029
229946400.0,2.0,5.0,300.0,150.0,0.0,-33.511369,-70.657631
231516000.0,6.0,6.0,139.0,130.0,1.0,-33.43527647,-70.7737213
231516000.0,3.0,4.0,300.0,180.0,1.0,-33.217693,-70.684357
231516000.0,3.0,3.0,230.0,105.0,1.0,-33.30877881,-70.74542335
231516000.0,2.0,3.0,96.0,93.0,1.0,-33.431362,-70.631246
233438760.0,3.0,3.0,170.0,100.0,1.0,-33.35594958,-70.6831717
231712200.0,2.0,4.0,257.0,175.0,0.0,-33.424488,-70.712643
231516000.0,2.0,4.0,364.21,189.21,0.0,-33.510344,-70.645869
233517240.0,2.0,2.0,116.0,86.0,0.0,-33.460802,-70.55329
235440000.0,3.0,4.0,312.0,162.0,1.0,-33.396184,-70.641039
234929880.0,2.0,4.0,210.0,111.0,0.0,-33.500217,-70.562177
234655200.0,3.0,3.0,392.0,200.0,0.0,-33.328588,-70.762129
235440000.0,2.0,3.0,377.0,283.0,0.0,-33.609514,-70.575425
235440000.0,3.0,4.0,205.0,128.0,1.0,-33.493969,-70.774292
239285520.0,3.0,3.0,164.0,103.0,0.0,-33.352329,-70.685654
237833640.0,2.0,4.0,268.0,72.0,0.0,-33.522026,-70.56311
235440000.0,3.0,3.0,279.0,174.0,0.0,-33.453157,-70.853641
239952600.0,3.0,3.0,201.0,90.0,1.0,-33.479713,-70.538521
239952600.0,2.0,4.0,160.0,140.0,1.0,-33.46405961,-70.53683946
241561440.0,3.0,3.0,319.0,154.0,0.0,-33.54580344,-70.57528178
239952600.0,2.0,4.0,112.0,79.0,0.0,-33.491937,-70.77313
241326000.0,3.0,3.0,199.0,100.0,0.0,-33.57229767,-70.53578563
242503200.0,2.0,4.0,380.0,260.0,0.0,-33.48325,-70.62455
241875360.0,3.0,1.0,648.0,45.0,1.0,-33.471661,-70.533324
243288000.0,3.0,4.0,180.0,150.0,0.0,-33.35133922,-70.67529951
242934840.0,1.0,3.0,225.0,72.0,0.0,-33.41819,-70.537521
243288000.0,3.0,4.0,243.0,109.0,1.0,-33.627102,-70.682709
243288000.0,2.0,4.0,220.0,140.0,1.0,-33.478915,-70.552656
243013320.0,3.0,4.0,200.0,114.0,1.0,-33.50989,-70.756443
243288000.0,3.0,4.0,288.0,108.0,0.0,-33.584766,-70.516426
245956320.0,3.0,4.0,450.0,150.0,0.0,-33.537731,-70.594681
243288000.0,3.0,4.0,283.0,117.48,1.0,-33.59944223,-70.51914537
244936080.0,3.0,4.0,330.0,193.0,0.0,-33.541313,-70.564885
243288000.0,3.0,4.0,300.0,160.0,0.0,-33.21517,-70.664248
246034800.0,1.0,1.0,120.0,120.0,0.0,-33.452154,-70.662786
246427200.0,3.0,3.0,210.0,120.0,0.0,-33.38221171,-70.7330063
247212000.0,3.0,5.0,179.0,142.0,1.0,-33.495294,-70.576409
247212000.0,3.0,3.0,96.0,96.0,1.0,-33.754722,-70.742707
247212000.0,2.0,5.0,158.0,148.0,0.0,-33.593868,-70.711657
249958800.0,2.0,3.0,155.0,90.0,1.0,-33.47236075,-70.60318754
247212000.0,3.0,4.0,180.0,116.0,0.0,-33.479219,-70.758373
247996800.0,2.0,4.0,408.0,149.0,0.0,-33.498968,-70.642038
249958800.0,2.0,5.0,280.0,280.0,0.0,-33.46949,-70.646523
249958800.0,2.0,3.0,218.0,68.35,0.0,-33.492754,-70.578025
249958800.0,2.0,5.0,360.0,148.0,0.0,-33.486256,-70.607864
249958800.0,2.0,3.0,6214.0,152.0,0.0,-33.80235708,-70.65562196
251136000.0,3.0,3.0,188.17,84.69,0.0,-33.49892534,-70.7080329
250037280.0,3.0,3.0,197.0,110.0,0.0,-33.55894,-70.548972
251136000.0,3.0,3.0,200.0,120.0,0.0,-33.533188,-70.564613
251136000.0,3.0,3.0,170.0,123.0,1.0,-33.52057,-70.564564
253294200.0,10.0,10.0,210.0,190.0,0.0,-33.57405,-70.674241
252901800.0,3.0,4.0,125.81,115.0,1.0,-33.458328,-70.573921
254667600.0,3.0,4.0,161.0,130.0,0.0,-33.477771,-70.759751
251136000.0,1.0,3.0,350.0,123.0,0.0,-33.51550788,-70.67118392
255060000.0,3.0,3.0,200.0,120.0,1.0,-33.309643,-70.670472
254667600.0,1.0,2.0,211.7,85.7,1.0,-33.450975,-70.556244
255060000.0,3.0,3.0,300.0,95.0,0.0,-33.217277,-70.667683
255060000.0,4.0,4.0,150.0,130.0,0.0,-33.53709085,-70.55737798
255060000.0,3.0,3.0,200.0,120.0,1.0,-33.309643,-70.670472
255060000.0,3.0,4.0,271.0,112.0,1.0,-33.22746763,-70.68032701
255060000.0,3.0,4.0,222.0,132.0,0.0,-33.488806,-70.776789
255060000.0,3.0,4.0,300.0,160.0,1.0,-33.29682514,-70.88016995
255060000.0,2.0,4.0,395.0,180.0,0.0,-33.405846,-70.727015
255060000.0,3.0,4.0,271.0,111.0,0.0,-33.29675216,-70.88010428
259925760.0,2.0,5.0,370.0,133.0,1.0,-33.58531,-70.508185
255060000.0,2.0,3.0,185.0,107.0,1.0,-33.500805,-70.764618
260278920.0,3.0,2.0,287.0,223.0,1.0,-33.52024821,-70.57555906
259925760.0,3.0,4.0,190.0,171.0,1.0,-33.464123,-70.632515
258984000.0,3.0,3.0,250.0,95.0,1.0,-33.757167,-70.74388
260946000.0,3.0,5.0,320.2,173.2,1.0,-33.460673,-70.722459
262908000.0,4.0,4.0,181.0,121.0,1.0,-33.592054,-70.545325
261730800.0,2.0,4.0,200.0,153.0,,-33.476664,-70.542572
260946000.0,4.0,8.0,300.0,140.0,1.0,-33.52656219,-70.56188851
263104200.0,2.0,4.0,186.0,109.0,1.0,-33.475598,-70.548949
266832000.0,3.0,3.0,268.0,94.0,0.0,-33.198326,-70.650935
264948480.0,3.0,4.0,170.0,130.0,0.0,-33.358321,-70.677103
266832000.0,3.0,5.0,239.0,139.0,1.0,-33.468364,-70.859708
263692800.0,3.0,4.0,114.0,100.0,1.0,-33.51836827,-70.56188982
266832000.0,3.0,4.0,326.16,107.57,1.0,-33.571342,-70.826792
269853480.0,2.0,4.0,317.0,107.0,1.0,-33.584214,-70.5111
269931960.0,2.0,4.0,327.0,155.0,0.0,-33.529605,-70.668911
270363600.0,4.0,5.0,487.0,352.0,1.0,-33.561469,-70.832196
