precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud,comuna
89977320.0,1.0,3.0,100.0,48.0,1.0,-33.58096193,-70.59368584,Puente Alto
89977320.0,2.0,5.0,68.0,49.0,0.0,-33.576473,-70.601738,Puente Alto
90212760.0,2.0,3.0,189.0,107.0,1.0,-33.183298,-70.656781,Colina
89977320.0,2.0,4.0,90.0,85.0,0.0,-33.569516,-70.591123,La Florida
90252000.0,2.0,4.0,92.0,72.0,0.0,-33.57082,-70.5709,Puente Alto
89977320.0,2.0,3.0,61.0,50.0,0.0,-33.466852,-70.756627,Maipú
90252000.0,1.0,3.0,136.0,64.0,0.0,-33.46815953,-70.61670959,Ñuñoa
90252000.0,1.0,3.0,169.0,90.0,1.0,-33.600354,-70.566354,Puente Alto
90252000.0,1.0,5.0,110.0,110.0,0.0,-33.455688,-70.65081,Santiago
90252000.0,1.0,2.0,75.0,58.0,1.0,-33.360561,-70.733554,Quilicura
90252000.0,1.0,2.0,131.0,48.0,0.0,-33.557725,-70.707861,San Bernardo
90252000.0,1.0,3.0,135.0,112.0,0.0,-33.54196654,-70.63737725,San Ramón
90958320.0,1.0,3.0,201.0,108.0,0.0,-33.460677,-70.746974,Pudahuel
90291240.0,1.0,3.0,135.0,70.0,0.0,-33.601643,-70.67659,San Bernardo
90448200.0,1.0,3.0,112.0,61.0,0.0,-33.550318,-70.797112,Maipú
90644400.0,2.0,4.0,120.0,100.0,1.0,-33.67733407,-70.98971804,El Monte
91468440.0,1.0,3.0,114.0,60.0,0.0,-33.53130732,-70.5969929,La Florida
92214000.0,2.0,3.0,107.0,55.0,0.0,-33.677631,-70.975716,El Monte
91978560.0,1.0,3.0,120.0,58.0,1.0,-33.48188,-70.728828,Maipú
92214000.0,2.0,2.0,117.0,80.0,0.0,-33.54999033,-70.79805346,Maipú
92214000.0,2.0,3.0,107.0,55.0,0.0,-33.677631,-70.975716,El Monte
91978560.0,2.0,4.0,140.0,95.0,0.0,-33.546055,-70.763077,Maipú
92214000.0,1.0,3.0,171.0,62.25,0.0,-33.605233,-70.594994,Puente Alto
92214000.0,2.0,4.0,85.0,54.0,1.0,-33.317917,-70.755962,Lampa
92449440.0,1.0,3.0,310.0,100.0,0.0,-33.56506707,-70.80179951,Padre Hurtado
92214000.0,1.0,2.0,106.0,52.0,1.0,-33.402713,-70.713646,Renca
92449440.0,1.0,3.0,132.0,50.0,1.0,-33.574707,-70.574074,Puente Alto
92959560.0,1.0,5.0,150.0,78.0,0.0,-33.582436,-70.590324,Puente Alto
92606400.0,1.0,4.0,70.0,54.0,0.0,-33.580055,-70.554489,Puente Alto
92959560.0,1.0,4.0,154.0,108.0,0.0,-33.390095,-70.647812,Recoleta
92959560.0,1.0,5.0,150.0,78.0,0.0,-33.582436,-70.590324,Puente Alto
92959560.0,1.0,3.0,83.0,65.0,0.0,-33.61157308,-70.5261351,Puente Alto
92959560.0,2.0,4.0,170.0,90.0,0.0,-33.647186,-70.662178,San Bernardo
93038040.0,1.0,5.0,150.0,78.0,1.0,-33.582436,-70.590324,Puente Alto
93469680.0,2.0,4.0,105.0,54.0,0.0,-33.574158,-70.600371,Puente Alto
93744360.0,1.0,3.0,173.0,92.0,1.0,-33.483571,-70.676709,Pedro Aguirre Cerda
92959560.0,1.0,4.0,96.0,72.0,1.0,-33.505246,-70.578481,Peñalolén
93979800.0,3.0,3.0,193.0,108.0,0.0,-33.45872,-70.746418,Pudahuel
94176000.0,1.0,2.0,50.0,48.0,0.0,-33.487889,-70.770124,Maipú
93979800.0,3.0,3.0,197.0,108.0,1.0,-33.45872,-70.746418,Pudahuel
94176000.0,1.0,2.0,72.0,50.0,1.0,-33.180344,-70.660767,Colina
94176000.0,2.0,3.0,94.0,72.0,0.0,-33.502127,-70.718103,Cerrillos
94960800.0,2.0,3.0,170.0,78.0,0.0,-33.535708,-70.57413,La Florida
94960800.0,2.0,5.0,140.0,100.0,1.0,,,
94960800.0,2.0,4.0,165.0,95.0,0.0,-33.577052,-70.685077,El Bosque
94960800.0,1.0,4.0,168.0,60.0,1.0,-33.539465,-70.627547,La Granja
94450680.0,1.0,2.0,160.0,63.0,0.0,-33.384489,-70.659431,Conchalí
94960800.0,2.0,2.0,160.0,85.0,1.0,-33.50263311,-70.57400559,Peñalolén
94960800.0,1.0,2.0,133.0,45.0,1.0,-33.520097,-70.788352,Maipú
94960800.0,2.0,5.0,162.0,1.0,0.0,-33.366604,-70.631142,Huechuraba
94960800.0,2.0,3.0,217.0,133.0,0.0,-33.407369,-71.148949,Curacaví
94960800.0,2.0,3.0,80.0,70.0,0.0,-33.587017,-70.56041,Puente Alto
94960800.0,2.0,4.0,162.0,90.0,1.0,-33.559281,-70.668822,El Bosque
94960800.0,2.0,2.0,96.0,65.0,1.0,-33.298728,-70.873133,Lampa
94960800.0,2.0,3.0,83.0,57.0,0.0,-33.62267336,-70.68694753,San Bernardo
94960800.0,2.0,4.0,188.0,131.0,1.0,-33.47845679,-70.63216208,San Joaquín
94960800.0,3.0,4.0,200.88,115.2,1.0,-33.363355,-70.748541,Quilicura
94960800.0,1.0,3.0,144.0,76.0,0.0,-33.47672521,-70.58971996,Macul
94960800.0,1.0,5.0,104.0,60.0,0.0,-33.712878,-70.741564,Buin
94960800.0,2.0,4.0,100.0,85.0,0.0,-33.601735,-70.671798,San Bernardo
94960800.0,2.0,3.0,115.0,90.0,0.0,-33.564619,-70.571861,Puente Alto
94960800.0,1.0,2.0,120.0,44.0,0.0,-33.544418,-70.601323,La Florida
94960800.0,2.0,3.0,130.0,57.0,0.0,-33.572485,-70.679932,El Bosque
94960800.0,1.0,3.0,110.0,80.0,0.0,-33.416339,-70.76032,Cerro Navia
94960800.0,2.0,6.0,170.0,130.0,1.0,-33.547154,-70.640515,San Ramón
94960800.0,1.0,3.0,113.0,79.0,1.0,-33.565643,-70.703601,San Bernardo
94960800.0,2.0,6.0,150.0,150.0,0.0,-33.51067,-70.78483,Maipú
95117760.0,1.0,3.0,134.0,82.0,1.0,-33.57107,-70.801571,Padre Hurtado
94960800.0,2.0,5.0,162.0,132.0,0.0,-33.366777,-70.630961,Huechuraba
95078520.0,1.0,3.0,1.0,1.0,0.0,-33.517046,-70.784174,Maipú
95745600.0,1.0,3.0,100.0,72.0,1.0,-33.55281816,-70.60960131,La Florida
95981040.0,1.0,3.0,98.0,82.0,1.0,-33.500343,-70.794426,Maipú
95981040.0,2.0,3.0,110.0,100.0,1.0,-33.5109,-70.781011,Maipú
95981040.0,2.0,3.0,95.0,95.0,0.0,-33.361148,-70.745971,Quilicura
96138000.0,1.0,4.0,72.0,60.0,0.0,-33.61441,-70.535365,Puente Alto
95981040.0,1.0,4.0,164.0,79.0,1.0,-33.554326,-70.670539,El Bosque
96451920.0,1.0,3.0,128.0,75.0,0.0,-33.624287,-70.710571,San Bernardo
96962040.0,1.0,3.0,146.0,63.0,1.0,-33.591802,-70.573524,Puente Alto
97982280.0,1.0,4.0,220.0,94.0,1.0,-33.554455,-70.649918,San Ramón
96962040.0,1.0,3.0,180.0,65.0,0.0,-33.474197,-70.712424,Estación Central
97393680.0,2.0,3.0,132.0,68.0,0.0,-33.543991,-70.775651,Maipú
96962040.0,1.0,3.0,144.0,70.0,0.0,-33.533836,-70.771225,Maipú
97982280.0,1.0,3.0,120.0,80.0,0.0,-33.546383,-70.767647,Maipú
97982280.0,1.0,2.0,80.0,50.0,0.0,-33.183092,-70.656568,Colina
97982280.0,2.0,3.0,181.0,100.0,0.0,-33.806211,-70.737886,Paine
97982280.0,2.0,3.0,250.0,160.0,1.0,-33.497666,-70.73951,Maipú
97982280.0,2.0,3.0,162.0,90.0,0.0,-33.612984,-70.554547,Puente Alto
98100000.0,2.0,3.0,75.0,54.0,1.0,-33.588616,-70.554218,Puente Alto
97982280.0,1.0,2.0,162.0,60.0,0.0,-33.44899,-70.718428,Lo Prado
97982280.0,2.0,3.0,200.0,100.0,0.0,-33.497666,-70.73951,Maipú
98060760.0,1.0,4.0,101.0,89.0,1.0,-33.52178526,-70.77998124,Maipú
98100000.0,1.0,2.0,55.0,50.0,1.0,-33.460518,-70.739594,Pudahuel
98100000.0,1.0,4.0,136.0,67.0,0.0,-33.607769,-70.600151,Puente Alto
98100000.0,1.0,3.0,190.0,100.0,1.0,-33.667536,-70.917661,Talagante
98100000.0,1.0,2.0,96.0,70.0,0.0,-33.3593982,-70.7429391,Quilicura
98100000.0,1.0,3.0,153.0,45.0,0.0,-33.532827,-70.781945,Maipú
98453160.0,1.0,4.0,179.0,90.0,0.0,-33.534901,-70.63282,La Granja
98963280.0,1.0,2.0,153.0,51.0,0.0,-33.436174,-70.756664,Pudahuel
98963280.0,1.0,2.0,98.0,60.0,0.0,-33.496219,-70.743836,Maipú
98963280.0,2.0,3.0,80.0,70.0,0.0,-33.46608,-70.756943,Maipú
99434160.0,1.0,2.0,120.0,80.0,0.0,-33.480756,-70.694179,Cerrillos
98963280.0,2.0,5.0,144.0,135.0,1.0,-33.532102,-70.608576,La Florida
99473400.0,1.0,3.0,148.0,57.0,0.0,-33.594036,-70.567642,Puente Alto
99865800.0,1.0,2.0,190.0,170.0,0.0,-33.677419,-70.581639,Pirque
99905040.0,1.0,1.0,150.0,55.0,1.0,-33.457451,-70.539787,La Reina
99473400.0,2.0,3.0,71.0,54.0,1.0,-33.392057,-70.753697,Renca
99865800.0,1.0,4.0,85.0,54.0,1.0,-33.613358,-70.55486,Puente Alto
99983520.0,1.0,3.0,110.0,85.0,0.0,-33.58940647,-70.69225565,San Bernardo
99983520.0,1.0,2.0,162.0,60.0,1.0,-33.4491,-70.718468,Lo Prado
99983520.0,1.0,4.0,250.0,170.0,0.0,-33.445944,-70.675286,Santiago
99983520.0,2.0,4.0,497.0,120.0,0.0,-33.570735,-71.203063,Melipilla
99983520.0,1.0,3.0,138.0,58.0,1.0,-33.57405429,-70.69106546,El Bosque
99983520.0,1.0,2.0,128.0,90.0,1.0,-33.527911,-70.772871,Maipú
99983520.0,2.0,3.0,225.0,170.0,1.0,-33.40747,-70.628714,Recoleta
99983520.0,2.0,4.0,186.8,95.72,1.0,-33.36207293,-70.74090355,Quilicura
99983520.0,2.0,3.0,180.0,100.0,0.0,-33.502571,-70.72367,Cerrillos
100062000.0,2.0,3.0,132.0,67.0,0.0,-33.330815,-70.748076,Lampa
101239200.0,1.0,3.0,224.0,85.0,0.0,-33.604325,-70.584947,Puente Alto
101317680.0,1.0,3.0,82.0,62.0,0.0,-33.564587,-70.578545,Puente Alto
101239200.0,1.0,2.0,46.13,21.0,0.0,-33.357341,-70.748329,Quilicura
101278440.0,1.0,3.0,103.0,1.0,0.0,-33.55778578,-70.6014327,La Florida
100846800.0,1.0,3.0,115.0,54.0,1.0,-33.293514,-70.884286,Lampa
101945520.0,2.0,3.0,160.0,85.0,0.0,-33.465051,-70.758826,Maipú
101945520.0,2.0,3.0,95.0,68.0,1.0,-33.188924,-70.670079,Colina
102024000.0,1.0,3.0,181.47,111.85,1.0,-33.352737,-70.752086,Quilicura
102024000.0,2.0,3.0,85.0,80.0,0.0,-33.59793974,-70.5678468,Puente Alto
102298680.0,2.0,4.0,100.0,95.0,0.0,-33.570915,-70.561142,Puente Alto
103593600.0,1.0,3.0,162.0,74.75,0.0,-33.519474,-70.679802,Lo Espejo
103986000.0,2.0,3.0,90.0,75.0,0.0,-33.57098,-70.563995,Puente Alto
103986000.0,1.0,3.0,290.0,100.0,1.0,-33.53970244,-70.64558041,San Ramón
103593600.0,2.0,5.0,98.0,91.0,1.0,-33.57638093,-70.60137629,Puente Alto
104967000.0,2.0,3.0,104.0,100.0,0.0,-33.646708,-70.661006,San Bernardo
104967000.0,2.0,3.0,65.0,51.0,1.0,-33.574321,-70.806854,Padre Hurtado
104967000.0,2.0,4.0,1120193.0,1101001.0,0.0,-33.516965,-70.793655,Maipú
105948000.0,2.0,4.0,206.75,108.75,0.0,-33.610688,-70.55405,Puente Alto
105948000.0,2.0,2.0,100.0,75.0,1.0,-33.66255,-70.914525,Talagante
105948000.0,2.0,2.0,100.0,75.0,1.0,-33.66255,-70.914525,Talagante
105948000.0,1.0,3.0,71.0,58.0,0.0,-33.523384,-70.558155,La Florida
,,,,,,,,
105948000.0,1.0,5.0,208.0,83.5,1.0,-33.55950724,-70.6684569,El Bosque
105948000.0,1.0,3.0,150.0,65.0,0.0,-33.57675804,-70.57223628,Puente Alto
105948000.0,1.0,3.0,71.0,58.0,0.0,-33.523384,-70.558155,La Florida
106968240.0,2.0,4.0,174.0,100.0,0.0,-33.542769,-70.643781,San Ramón
107949240.0,2.0,4.0,199.0,130.0,1.0,-33.292789,-70.87223,Lampa
107870760.0,2.0,3.0,110.0,66.0,0.0,-33.570019,-70.597862,Puente Alto
107164440.0,2.0,3.0,14.0,8.0,0.0,-33.531704,-70.597122,La Florida
107988480.0,1.0,3.0,90.0,90.0,0.0,-33.487513,-70.622631,San Joaquín
108891000.0,2.0,3.0,90.0,65.0,1.0,-33.58884694,-70.56211938,Puente Alto
108969480.0,2.0,3.0,108.0,58.0,0.0,-33.348792,-70.738935,Quilicura
108969480.0,3.0,3.0,178.0,103.0,1.0,-33.60973609,-70.57595464,Puente Alto
108969480.0,1.0,3.0,107.0,70.0,0.0,-33.576707,-70.605668,Puente Alto
108969480.0,2.0,4.0,140.0,90.0,1.0,-33.582198,-70.560162,Puente Alto
109361880.0,1.0,4.0,99.3,88.78,1.0,-33.353352,-70.751798,Quilicura
109479600.0,1.0,2.0,191.0,50.0,0.0,-33.553829,-70.579739,La Florida
109675800.0,1.0,2.0,90.0,66.0,0.0,-33.546347,-70.76898,Maipú
109872000.0,2.0,3.0,132.0,90.0,,-33.810098,-70.738906,Paine
109872000.0,2.0,3.0,200.0,60.0,0.0,-33.679218,-70.979691,El Monte
109950480.0,2.0,3.0,164.0,83.0,1.0,-33.611744,-70.599167,Puente Alto
109872000.0,2.0,3.0,170.0,60.0,0.0,-33.679218,-70.979691,El Monte
109872000.0,2.0,3.0,200.0,60.0,0.0,-33.679218,-70.979691,El Monte
109950480.0,2.0,3.0,196.0,137.0,0.0,-33.522442,-70.788094,Maipú
109950480.0,1.0,2.0,121.0,48.0,0.0,-33.491596,-70.737015,Maipú
109950480.0,2.0,3.0,159.0,68.0,0.0,-33.601356,-70.873664,Peñaflor
109950480.0,1.0,4.0,300.0,80.0,0.0,-33.539413,-70.623322,La Granja
109950480.0,1.0,4.0,113.0,66.0,0.0,-33.367668,-70.712151,Quilicura
109950480.0,2.0,3.0,110.0,88.0,0.0,-33.54586906,-70.59848378,La Florida
109950480.0,1.0,2.0,126.0,91.45,1.0,-33.495527,-70.744614,Maipú
109950480.0,3.0,5.0,126.0,114.0,0.0,-33.593044,-70.575333,Puente Alto
109950480.0,1.0,3.0,125.0,72.0,1.0,-33.526491,-70.785212,Maipú
109950480.0,1.0,1.0,2250.0,54.0,0.0,-33.74856069,-71.19142712,Melipilla
109950480.0,2.0,4.0,192.0,77.0,0.0,-33.424944,-70.72326,Cerro Navia
109950480.0,1.0,3.0,91.0,51.0,1.0,-33.404508,-70.758068,Renca
109950480.0,1.0,4.0,144.0,104.0,0.0,-33.501032,-70.692911,Pedro Aguirre Cerda
109950480.0,2.0,3.0,219.0,94.0,0.0,-33.499031,-70.75126,Maipú
109950480.0,2.0,4.0,136.0,93.0,0.0,-33.536301,-70.793121,Maipú
109950480.0,2.0,3.0,216.0,89.0,0.0,-33.58517,-70.630823,La Pintana
109950480.0,1.0,3.0,100.0,88.0,1.0,-33.458847,-70.736137,Pudahuel
109950480.0,2.0,4.0,97.0,97.0,1.0,-33.58545666,-70.55776602,Puente Alto
110617560.0,1.0,3.0,128.0,62.0,0.0,-33.619689,-70.713699,San Bernardo
110225160.0,1.0,2.0,81.0,50.0,1.0,-33.631801,-70.765742,Calera de Tango
109950480.0,1.0,2.0,115.0,70.0,0.0,-33.478067,-70.751521,Maipú
111480840.0,2.0,2.0,99.0,90.0,1.0,-33.596185,-70.57028,Puente Alto
111834000.0,1.0,3.0,90.0,62.0,0.0,-33.614387,-70.543918,Puente Alto
112422600.0,2.0,4.0,140.0,125.0,0.0,-33.57708162,-70.60284139,Puente Alto
111834000.0,2.0,3.0,111.0,64.0,0.0,-33.618271,-70.688759,San Bernardo
112108680.0,1.0,4.0,144.0,96.0,0.0,-33.576319,-70.573369,Puente Alto
111834000.0,3.0,4.0,170.0,120.0,,-33.50989,-70.756443,Maipú
113796000.0,2.0,3.0,100.0,80.0,1.0,-33.465675,-70.739708,Pudahuel
112971960.0,2.0,3.0,150.0,59.0,0.0,-33.572221,-70.802099,Padre Hurtado
113482080.0,1.0,3.0,148.0,56.0,1.0,-33.729663,-70.722315,Buin
112461840.0,2.0,4.0,116.0,90.0,1.0,-33.596889,-70.692009,San Bernardo
112501080.0,2.0,5.0,358.0,196.0,0.0,-33.385323,-70.639839,Recoleta
113796000.0,1.0,3.0,135.0,65.0,0.0,-33.541343,-70.782309,Maipú
113796000.0,1.0,3.0,120.0,62.0,1.0,-33.463683,-70.733886,Pudahuel
113796000.0,1.0,3.0,120.0,56.0,0.0,-33.410669,-70.692018,Renca
114384600.0,2.0,4.0,223.0,120.0,1.0,-33.545697,-70.785972,Maipú
113874480.0,1.0,3.0,107.0,70.0,0.0,-33.576839,-70.60556,Puente Alto
114973200.0,1.0,3.0,165.0,105.0,0.0,-33.589859,-70.582275,Puente Alto
114973200.0,1.0,2.0,170.0,90.0,0.0,-33.458332,-70.739767,Pudahuel
114973200.0,2.0,5.0,115.0,100.0,0.0,-33.498352,-70.738884,Maipú
114973200.0,2.0,3.0,11.0,1.0,0.0,-33.60016,-70.551787,Puente Alto
114973200.0,1.0,3.0,130.0,120.0,1.0,-33.514464,-70.752839,Maipú
114973200.0,1.0,2.0,175.0,50.0,0.0,-33.587913,-70.570272,Puente Alto
114973200.0,2.0,3.0,90.0,47.0,1.0,-33.398899,-70.741463,Renca
114973200.0,2.0,4.0,97.0,95.0,1.0,-33.568636,-70.594812,La Florida
114973200.0,3.0,4.0,124.0,78.0,0.0,-33.57423227,-70.59892488,Puente Alto
114973200.0,1.0,4.0,90.0,70.0,0.0,-33.401386,-70.747664,Renca
114973200.0,2.0,3.0,120.0,100.0,1.0,-33.594043,-70.606277,Puente Alto
114973200.0,2.0,4.0,120.0,70.0,1.0,-33.597082,-70.692226,San Bernardo
115365600.0,2.0,3.0,176.0,176.0,0.0,-33.6074797,-70.5198547,Puente Alto
115561800.0,1.0,3.0,139.2,107.48,0.0,-33.600012,-70.573423,Puente Alto
115758000.0,2.0,3.0,140.0,94.93,0.0,-33.466493,-70.740435,Pudahuel
116974440.0,1.0,4.0,194.0,122.0,1.0,-33.467297,-70.696312,Estación Central
116974440.0,3.0,3.0,90.0,68.0,1.0,-33.591816,-70.556641,Puente Alto
116974440.0,1.0,3.0,186.0,100.0,1.0,-33.495676,-70.739619,Maipú
116974440.0,1.0,3.0,200.0,90.0,1.0,-33.56618,-70.664314,El Bosque
117602280.0,2.0,5.0,140.0,120.0,0.0,-33.514606,-70.577835,La Florida
117720000.0,3.0,4.0,89.0,80.0,0.0,-33.549446,-70.764119,Maipú
117720000.0,2.0,3.0,118.0,66.0,0.0,-33.620556,-70.685834,San Bernardo
117720000.0,2.0,3.0,84.0,72.0,0.0,-33.72699878,-70.71563074,Buin
117720000.0,2.0,3.0,200.0,120.0,1.0,-33.556004,-70.573975,La Florida
117720000.0,2.0,3.0,120.0,50.0,0.0,-33.624425,-70.708853,San Bernardo
117955440.0,1.0,3.0,147.0,60.0,1.0,-33.592122,-70.537865,Puente Alto
117720000.0,1.0,3.0,124.0,87.0,0.0,-33.67828318,-71.18794539,Melipilla
118975680.0,1.0,4.0,176.0,140.0,0.0,-33.477448,-70.633137,San Joaquín
117955440.0,2.0,2.0,160.0,70.0,1.0,-33.528865,-70.789405,Maipú
117955440.0,3.0,4.0,130.0,90.0,1.0,-33.503956,-70.786858,Maipú
118975680.0,3.0,3.0,250.0,70.0,0.0,-33.441376,-70.72863,Lo Prado
118975680.0,1.0,3.0,91.0,51.0,0.0,-33.404508,-70.758068,Renca
118975680.0,1.0,3.0,133.0,80.0,0.0,-33.573734,-70.561592,Puente Alto
118975680.0,1.0,3.0,57.0,57.0,0.0,-33.504145,-70.627103,San Joaquín
119956680.0,2.0,3.0,177.0,123.0,0.0,-33.472115,-70.742279,Maipú
119956680.0,2.0,3.0,187.0,98.0,0.0,-33.474275,-70.750587,Maipú
119956680.0,2.0,4.0,260.0,105.0,0.0,-33.515754,-70.687184,Lo Espejo
119956680.0,2.0,4.0,120.0,84.0,1.0,-33.50989,-70.756443,Maipú
119956680.0,1.0,3.0,100.0,100.0,1.0,-33.359222,-70.739933,Quilicura
119956680.0,2.0,3.0,150.0,78.0,0.0,-33.616646,-70.687691,San Bernardo
119956680.0,1.0,2.0,246.0,92.0,0.0,-33.504929,-70.724907,Cerrillos
119956680.0,2.0,4.0,162.0,72.0,1.0,-33.47494355,-70.56605543,Peñalolén
119956680.0,3.0,5.0,180.0,110.0,1.0,-33.401909,-70.624069,Recoleta
119956680.0,2.0,3.0,116.0,76.0,1.0,-33.765296,-70.736219,Buin
119956680.0,2.0,4.0,120.0,120.0,0.0,-33.609119,-70.587532,Puente Alto
119956680.0,2.0,4.0,120.0,95.4,0.0,-33.473583,-70.740036,Maipú
119956680.0,2.0,3.0,100.0,80.0,0.0,-33.578011,-70.559334,Puente Alto
119956680.0,2.0,4.0,73.0,51.0,0.0,-33.612133,-70.585915,Puente Alto
119956680.0,2.0,2.0,162.0,63.0,1.0,-33.512363,-70.623813,San Joaquín
119956680.0,2.0,3.0,110.0,57.0,1.0,-33.600869,-70.55063,Puente Alto
119956680.0,1.0,5.0,200.0,152.0,1.0,-33.583514,-70.70762,San Bernardo
119956680.0,2.0,4.0,230.0,140.0,0.0,-33.542769,-70.643781,San Ramón
119956680.0,1.0,3.0,160.0,142.0,0.0,-33.49481,-70.634841,San Joaquín
119956680.0,1.0,5.0,200.0,152.0,1.0,-33.583514,-70.70762,San Bernardo
119956680.0,1.0,2.0,350.0,94.0,0.0,-33.49045351,-70.63711707,San Joaquín
119956680.0,2.0,3.0,120.0,80.0,0.0,-33.607744,-70.602053,Puente Alto
119956680.0,1.0,4.0,135.0,99.0,0.0,-33.477394,-70.748596,Maipú
119956680.0,1.0,3.0,180.0,170.0,0.0,-33.39847663,-70.67921153,Conchalí
119956680.0,2.0,5.0,180.0,160.0,1.0,-33.485501,-70.630992,San Joaquín
119956680.0,1.0,3.0,152.0,97.0,1.0,-33.502529,-70.751069,Maipú
119956680.0,1.0,3.0,150.0,90.0,1.0,-33.577201,-70.564822,Puente Alto
119956680.0,1.0,3.0,120.0,65.0,0.0,-33.57002553,-70.67140924,El Bosque
119956680.0,1.0,3.0,146.0,94.0,1.0,-33.567022,-70.672784,El Bosque
119956680.0,2.0,5.0,108.0,78.0,0.0,-33.406983,-70.643457,Recoleta
119956680.0,2.0,3.0,375.0,100.0,0.0,-33.307225,-70.79047,Lampa
119956680.0,1.0,5.0,156.0,108.12,0.0,-33.19322,-70.674632,Colina
120976920.0,1.0,3.0,155.0,80.0,1.0,-33.477051,-70.729759,Maipú
121644000.0,1.0,3.0,172.0,71.0,,-33.286493,-70.872905,Lampa
121644000.0,1.0,3.0,144.0,57.0,1.0,-33.353585,-70.730354,Quilicura
121957920.0,2.0,3.0,90.0,70.0,0.0,-33.543777,-70.790657,Maipú
121957920.0,2.0,3.0,90.0,70.0,0.0,-33.472797,-70.73567,Maipú
121957920.0,1.0,2.0,83.0,73.0,0.0,-33.459379,-70.735485,Pudahuel
122428800.0,2.0,7.0,307.0,96.0,0.0,-33.437191,-70.761871,Pudahuel
122978160.0,1.0,3.0,97.0,60.0,0.0,-33.5292946,-70.57761737,La Florida
122428800.0,1.0,3.0,60.0,60.0,0.0,-33.364777,-70.497963,Lo Barnechea
123606000.0,2.0,2.0,140.0,69.0,1.0,-33.641188,-70.706444,San Bernardo
123919920.0,1.0,4.0,145.2,90.5,0.0,-33.567995,-70.579207,Puente Alto
124076880.0,2.0,3.0,160.0,60.0,0.0,-33.327821,-70.765208,Lampa
124900920.0,2.0,3.0,112.0,70.0,1.0,-33.45435099,-70.759106,Pudahuel
124273080.0,1.0,3.0,104.0,70.0,0.0,-33.55506273,-70.62297357,La Granja
124979400.0,1.0,3.0,100.0,80.0,0.0,-33.457344,-70.698784,Estación Central
124979400.0,1.0,3.0,105.0,105.0,0.0,-33.545886,-70.583968,La Florida
124979400.0,1.0,3.0,250.0,75.0,0.0,-33.503561,-70.687903,Pedro Aguirre Cerda
124979400.0,2.0,3.0,100.0,98.0,0.0,-33.45878317,-70.74013975,Pudahuel
124979400.0,2.0,3.0,95.0,79.0,0.0,-33.556274,-70.554802,Puente Alto
124979400.0,2.0,4.0,320.0,180.0,0.0,-33.376541,-70.634323,Huechuraba
124979400.0,1.0,4.0,162.0,95.0,0.0,-33.624229,-70.587697,Puente Alto
124979400.0,1.0,3.0,160.0,85.0,1.0,-33.555878,-70.556366,Puente Alto
124979400.0,1.0,3.0,260.0,90.0,1.0,-33.58905,-70.693601,San Bernardo
124979400.0,2.0,3.0,152.0,70.0,0.0,-33.497273,-70.743048,Maipú
124979400.0,3.0,3.0,122.0,75.0,0.0,-33.56568,-70.778603,Maipú
124979400.0,1.0,3.0,153.0,60.0,0.0,-33.54835883,-70.59647697,La Florida
124979400.0,2.0,3.0,123.0,60.0,0.0,-33.54567778,-70.58701345,La Florida
124979400.0,2.0,4.0,222.0,152.0,0.0,-33.479191,-70.732004,Maipú
124979400.0,2.0,3.0,10.0,10.0,0.0,-33.467041,-70.703476,Estación Central
124979400.0,1.0,3.0,135.0,50.0,0.0,-33.35393,-70.747743,Quilicura
125450280.0,2.0,3.0,85.0,64.0,0.0,-33.556999,-70.555679,Puente Alto
125568000.0,2.0,3.0,170.0,100.0,0.0,-33.424156,-70.662735,Independencia
125568000.0,2.0,3.0,133.0,67.0,1.0,-33.36241,-70.717576,Quilicura
124979400.0,1.0,2.0,110.0,61.0,0.0,-33.47217,-70.663739,Santiago
125568000.0,1.0,2.0,150.0,60.0,0.0,-33.528883,-70.591053,La Florida
126627480.0,2.0,5.0,162.0,162.0,1.0,-33.415594,-70.735859,Cerro Navia
125568000.0,3.0,3.0,100.0,64.0,0.0,-33.59681097,-70.55012899,Puente Alto
125568000.0,1.0,3.0,133.0,56.0,0.0,-33.73995043,-70.74653374,Buin
125568000.0,2.0,3.0,97.0,84.0,0.0,-33.502665,-70.717569,Cerrillos
126941400.0,2.0,2.0,121.8,78.0,1.0,-33.555981,-70.794765,Maipú
126941400.0,2.0,2.0,89.0,65.0,1.0,-33.60574149,-70.53858365,Puente Alto
126941400.0,1.0,2.0,117.0,73.0,1.0,-33.561333,-70.573296,La Florida
126941400.0,2.0,3.0,162.0,82.0,1.0,-33.567956,-70.577209,Puente Alto
126941400.0,2.0,2.0,122.0,78.0,0.0,-33.55625885,-70.79432725,Maipú
127530000.0,1.0,3.0,80.0,60.0,0.0,-33.364799,-70.497962,Lo Barnechea
127961640.0,1.0,2.0,136.0,48.0,1.0,-33.53443,-70.78167,Maipú
127961640.0,3.0,3.0,105.0,63.0,0.0,-33.595321,-70.551831,Puente Alto
127961640.0,2.0,3.0,110.0,72.0,0.0,-33.56825224,-70.82256162,Padre Hurtado
127961640.0,3.0,3.0,117.0,80.0,0.0,-33.566061,-70.7778,Maipú
128707200.0,2.0,3.0,128.0,85.0,1.0,-33.441471,-70.747391,Pudahuel
128707200.0,2.0,4.0,2.0,2.0,0.0,-33.433765,-70.74968,Pudahuel
128942640.0,1.0,3.0,238.0,84.0,1.0,-33.384401,-70.658668,Conchalí
